brand;model;car_model;price_chf;mileage;engine_power_hp;power_mode;production_date;consumption_l_per_100km;transmission;listing_url
BMW;X3;BMW X3 xDrive 48V 20d;54000.0;39900.0;190.0;Diesel;22.023;;Automat;https://www.autoscout24.ch/de/d/bmw-x3-xdrive-48v-20d-12501603
BMW;M4;BMW M4 Cabriolet Drivelogic M Competition;63500.0;56000.0;450.0;Benzin;122.018;9.5;Halbautomatik;https://www.autoscout24.ch/de/d/bmw-m4-cabriolet-drivelogic-m-competition-12473538
Audi;A6;AUDI A6 Avant 3.0 TDI V6 multitronic;13999.0;163500.0;204.0;Diesel;52.012;5.2;Automat;https://www.autoscout24.ch/de/d/audi-a6-avant-30-tdi-v6-multitronic-12165025
Seat;Leon;SEAT Leon ST 2.0 TSI Cupra 370 4 Drive DSG;26900.0;97850.0;370.0;Benzin;82.018;7.2;Halbautomatik;https://www.autoscout24.ch/de/d/seat-leon-st-20-tsi-cupra-370-4-drive-dsg-12143498
Audi;RS5;AUDI RS5 Coupé 4.2 FSI quattro S-tronic;25900.0;139000.0;450.0;Benzin;32.011;10.8;Halbautomatik;https://www.autoscout24.ch/de/d/audi-rs5-coupe-42-fsi-quattro-s-tronic-12028808
Land Rover;Range;LAND ROVER Range Rover SPORT;102000.0;15000.0;300.0;Diesel;12.024;8.3;Automat;https://www.autoscout24.ch/de/d/land-rover-range-rover-sport-11910759
ASTON;MARTIN;ASTON MARTIN DBS Volante Touchtronic 2;157900.0;18900.0;517.0;Benzin;122.010;16.4;Automat;https://www.autoscout24.ch/de/d/aston-martin-dbs-volante-touchtronic-2-6972321
Mercedes-Benz;E 320;MERCEDES-BENZ E 320 Cabrio;64500.0;95165.0;220.0;Benzin;11.996;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-e-320-cabrio-6506511
Mercedes-Benz;GLE 300;MERCEDES-BENZ GLE 300 d 4Matic AMG Line 9G-Tronic 7 places;58000.0;118000.0;272.0;Diesel;32.022;7.1;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-gle-300-d-4matic-amg-line-9g-tronic-7-places-12825308
Ford;Mach 1;FORD Mach 1;70000.0;156279.0;265.0;Benzin;51.972;;Automat;https://www.autoscout24.ch/de/d/ford-mach-1-12811507
Porsche;Cayenne;PORSCHE Cayenne Turbo;21900.0;167000.0;500.0;Benzin;102.012;11.5;Automat;https://www.autoscout24.ch/de/d/porsche-cayenne-turbo-12802744
BMW;X4;BMW X4 xDrive 28i xLine Steptronic;22500.0;130000.0;245.0;Benzin;82.015;7.3;Automat;https://www.autoscout24.ch/de/d/bmw-x4-xdrive-28i-xline-steptronic-12802656
BMW;X1;BMW X1 xDrive 20d M Sport Steptronic;20500.0;96500.0;190.0;Diesel;52.019;6.2;Automat;https://www.autoscout24.ch/de/d/bmw-x1-xdrive-20d-m-sport-steptronic-12794327
Renault;Espace 2.0;RENAULT Espace 2.0 Turbo Initiale;12900.0;151000.0;170.0;Benzin;22.012;8.8;Manuell;https://www.autoscout24.ch/de/d/renault-espace-20-turbo-initiale-12787271
Tesla;Model S;TESLA Model S 100 kWh Plaid;88888.0;13000.0;1020.0;Elektro;122.022;;Stufenlos;https://www.autoscout24.ch/de/d/tesla-model-s-100-kwh-plaid-10265600
Audi;A6 3.0;AUDI A6 3.0 TDI V6 quattro S-tronic;16900.0;310000.0;272.0;Diesel;62.015;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-a6-30-tdi-v6-quattro-s-tronic-9780279
Audi;A5;AUDI A5 Sportback 40 TDI S-Line quattro S-tronic;38000.0;41000.0;204.0;Diesel;12.022;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-a5-sportback-40-tdi-s-line-quattro-s-tronic-12796959
Suzuki;Swift;SUZUKI Swift Sport 1.4i 16V Compact Top;12500.0;119000.0;140.0;Benzin;82.018;;Manuell;https://www.autoscout24.ch/de/d/suzuki-swift-sport-14i-16v-compact-top-12858270
VW;Passat;VW Passat Variant 1.4 TSI ACT BMT Comfortline DSG;8499.0;167250.0;150.0;Benzin;52.015;5.1;Halbautomatik;https://www.autoscout24.ch/de/d/vw-passat-variant-14-tsi-act-bmt-comfortline-dsg-12799196
Mercedes-Benz;GLC 43;MERCEDES-BENZ GLC 43 AMG 4Matic 9G-Tronic;106900.0;3999.0;421.0;Benzin;32.025;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-glc-43-amg-4matic-9g-tronic-12785322
Fiat;595 1.4;FIAT 595 1.4 16V Turbo Abarth Pista;13300.0;90000.0;160.0;Benzin;102.018;;Manuell;https://www.autoscout24.ch/de/d/fiat-595-14-16v-turbo-abarth-pista-12821196
Renault;Zoe;RENAULT Zoe Limited R110 (incl. Batterie);10500.0;65000.0;109.0;Elektro;82.018;;Automat;https://www.autoscout24.ch/de/d/renault-zoe-limited-r110-incl-batterie-12819134
Mercedes-Benz;GLA 200;MERCEDES-BENZ GLA 200 Night Star 7G-DCT;55500.0;50.0;163.0;Benzin;Neues Fahrzeug;;Halbautomatik;https://www.autoscout24.ch/de/d/mercedes-benz-gla-200-night-star-7g-dct-12851061
Tesla;Model 3;TESLA Model 3 Long Range Dual Motor AWD;22500.0;67282.0;498.0;Elektro;92.021;;Automat;https://www.autoscout24.ch/de/d/tesla-model-3-long-range-dual-motor-awd-12847076
Mazda;2;MAZDA 2 Hybrid Exclusive-line;26660.0;11000.0;116.0;Benzin;32.025;;Stufenlos;https://www.autoscout24.ch/de/d/mazda-2-hybrid-exclusive-line-12832342
ALPINE;1600;ALPINE 1600;136500.0;80325.0;125.0;Benzin;81.972;;Manuell;https://www.autoscout24.ch/de/d/alpine-1600-12805698
Citroen;2400;CITROEN 2400 Pallas;35000.0;35000.0;138.0;Benzin;71.983;;Automat;https://www.autoscout24.ch/de/d/citroen-2400-pallas-12701556
BMW;BMW 640d;BMW BMW 640d LCI Coupé xDrive | 87’000 km | Service & MFK NEU | Euro 6 ohne AdBlue | Original Sonderlackierung Silber;33900.0;87000.0;313.0;Diesel;92.015;5.8;Automat;https://www.autoscout24.ch/de/d/bmw-bmw-640d-lci-coupe-xdrive-87-000-km-service-and-mfk-neu-euro-6-ohne-adblue-original-sonderlackierung-silber-12687333
VW;Amarok 3.0TDI;VW Amarok 3.0TDI Aventura 4Motion Automatic;44500.0;46800.0;258.0;Diesel;52.020;10.9;Automat;https://www.autoscout24.ch/de/d/vw-amarok-30tdi-aventura-4motion-automatic-12683824
Jaguar;F;JAGUAR F-Type Coupé R 5.0 V8 S/C;59000.0;46000.0;551.0;Benzin;92.014;11.1;Automat;https://www.autoscout24.ch/de/d/jaguar-f-type-coupe-r-50-v8-s-c-12678769
Ford;EXPLORER;FORD EXPLORER;12000.0;165100.0;370.0;Benzin;2015;;Halbautomatik;https://www.autoscout24.ch/de/d/ford-explorer-12608501
Mercedes-Benz;214;MERCEDES-BENZ 214 CDI 8 Plätzer;42500.0;34000.0;143.0;Diesel;62.019;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-214-cdi-8-platzer-12543266
Alfa Romeo;Brera 3.2;ALFA ROMEO Brera 3.2 JTS Q4 Sky;12500.0;115000.0;260.0;Benzin;42.006;11.5;Manuell;https://www.autoscout24.ch/de/d/alfa-romeo-brera-32-jts-q4-sky-12485820
Audi;SQ5 360PS;AUDI SQ5 360PS ABT;27000.0;108000.0;360.0;Diesel;122.015;6.6;Automat;https://www.autoscout24.ch/de/d/audi-sq5-360ps-abt-12467340
VW;GOLF;VW GOLF GTI G60;19900.0;314000.0;160.0;Benzin;21.991;;Manuell;https://www.autoscout24.ch/de/d/vw-golf-gti-g60-11622994
Mercedes-Benz;CLS 63;MERCEDES-BENZ CLS 63 AMG;49800.0;31000.0;514.0;Benzin;32.009;;Stufenlos;https://www.autoscout24.ch/de/d/mercedes-benz-cls-63-amg-11571529
VW;Golf 2.0;VW Golf 2.0 TSI R 4Motion;20000.0;151000.0;370.0;Benzin;72.018;7.9;Manuell;https://www.autoscout24.ch/de/d/vw-golf-20-tsi-r-4motion-11215053
Porsche;911 993;PORSCHE 911 993 4S;115000.0;188500.0;275.0;Benzin;121.995;;Manuell;https://www.autoscout24.ch/de/d/porsche-911-993-4s-10787384
Tesla;Model 3;TESLA Model 3 Performance Dual Motor AWD;56565.0;70000.0;483.0;Elektro;22.019;;;https://www.autoscout24.ch/de/d/tesla-model-3-performance-dual-motor-awd-9632118
Porsche;911;PORSCHE 911 Carrera 4S;109993.0;223000.0;285.0;Benzin;61.996;12.3;Manuell;https://www.autoscout24.ch/de/d/porsche-911-carrera-4s-9628169
Smart;fortwo;SMART fortwo crossblade;16999.0;14500.0;70.0;Benzin;82.002;5.7;Halbautomatik;https://www.autoscout24.ch/de/d/smart-fortwo-crossblade-8548762
Mercedes-Benz;SLK 320;MERCEDES-BENZ SLK 320 Final Edition;11900.0;159500.0;218.0;Benzin;82.004;10.6;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-slk-320-final-edition-8487760
Audi;Q2 2.0;AUDI Q2 2.0 TDI sport quattro S-tronic;23500.0;77000.0;190.0;Diesel;62.018;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-q2-20-tdi-sport-quattro-s-tronic-12684040
Audi;Q4;AUDI Q4 Sportback e-tron 50 quattro S-line Packet (BLACK EDITION);45860.0;7900.0;300.0;Elektro;12.024;;Automat;https://www.autoscout24.ch/de/d/audi-q4-sportback-e-tron-50-quattro-s-line-packet-black-edition-12682857
Volvo;XC60;VOLVO XC60 T8 eAWD PluginHybrid Black Edition Geartronic;78880.0;9500.0;455.0;Benzin;Neues Fahrzeug;;Automat;https://www.autoscout24.ch/de/d/volvo-xc60-t8-eawd-pluginhybrid-black-edition-geartronic-12656387
ALPINE;A110R;ALPINE A110R Pikes Peak;143900.0;99.0;300.0;Benzin;Neues Fahrzeug;;Automat;https://www.autoscout24.ch/de/d/alpine-a110r-pikes-peak-12652907
Audi;Q5 40;AUDI Q5 40 TDI Black Edition S-Line quattro S-tronic;54950.0;4184.0;204.0;Diesel;122.024;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-q5-40-tdi-black-edition-s-line-quattro-s-tronic-12595079
Tesla;Model 3;TESLA Model 3 Performance Dual Motor AWD;27480.0;61300.0;513.0;Elektro;72.022;;Automat;https://www.autoscout24.ch/de/d/tesla-model-3-performance-dual-motor-awd-12566589
Porsche;Cayenne;PORSCHE Cayenne E-Hybrid;52000.0;103000.0;462.0;Benzin;22.021;3.2;Automat;https://www.autoscout24.ch/de/d/porsche-cayenne-e-hybrid-12549512
BMW;X5;BMW X5 xDrive 48V 40d M Sport Pro Steptronic;103900.0;12900.0;340.0;Diesel;42.025;;Automat;https://www.autoscout24.ch/de/d/bmw-x5-xdrive-48v-40d-m-sport-pro-steptronic-12537337
BMW;X3;BMW X3 xDrive 48V 20d Pure M Sport;57600.0;6900.0;190.0;Diesel;102.024;;Automat;https://www.autoscout24.ch/de/d/bmw-x3-xdrive-48v-20d-pure-m-sport-12446204
Mercedes-Benz;GLE 300;MERCEDES-BENZ GLE 300 d 4Matic AMG Line 9G-Tronic;61500.0;51000.0;272.0;Diesel;62.022;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-gle-300-d-4matic-amg-line-9g-tronic-12441443
Porsche;Cayenne;PORSCHE Cayenne S;68000.0;64300.0;440.0;Benzin;72.019;12.9;Automat;https://www.autoscout24.ch/de/d/porsche-cayenne-s-12428339
VW;Tiguan;VW Tiguan Allspace 2.0TSI R-Line 4Motion DSG AHK Top ausgestattet;25500.0;84000.0;220.0;Benzin;72.019;;Automat;https://www.autoscout24.ch/de/d/vw-tiguan-allspace-20tsi-r-line-4motion-dsg-ahk-top-ausgestattet-12410971
MASERATI;Levante;MASERATI Levante S 3.0 V6 GranSport Automatica;53200.0;80000.0;430.0;Benzin;122.019;11.9;Automat;https://www.autoscout24.ch/de/d/maserati-levante-s-30-v6-gransport-automatica-12340833
Skoda;Scala 1.0;SKODA Scala 1.0 TSI Fresh;20600.0;9000.0;110.0;Benzin;122.022;5.7;Manuell;https://www.autoscout24.ch/de/d/skoda-scala-10-tsi-fresh-12323052
Jeep;Gladiator 3,0;JEEP Gladiator 3,0 V6 CRD Overland 4x4 264PS mit neuem Cabrioverdeck (Soft-Top) und AHK 2,7t.;59995.0;14550.0;264.0;Diesel;122.021;9.7;Automat;https://www.autoscout24.ch/de/d/jeep-gladiator-3-0-v6-crd-overland-4x4-264ps-mit-neuem-cabrioverdeck-soft-top-und-ahk-2-7t-12230877
Land Rover;110;LAND ROVER 110 mit 7 Sitzen;43900.0;77900.0;122.0;Diesel;62.014;;Manuell;https://www.autoscout24.ch/de/d/land-rover-110-mit-7-sitzen-12210406
VW;T6.1;VW T6.1 California OCEAN 2.0 Bi-TDI Bully  DSG;66000.0;60000.0;204.0;Diesel;52.022;;Automat;https://www.autoscout24.ch/de/d/vw-t61-california-ocean-20-bi-tdi-bully-dsg-12018204
Mercedes-Benz;GLC;MERCEDES-BENZ GLC Coupé 43 AMG 4Matic 9G-Tronic;53900.0;45500.0;390.0;Benzin;112.020;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-glc-coupe-43-amg-4matic-9g-tronic-11998257
BMW;i8;BMW i8 Coupé;84500.0;30000.0;362.0;Benzin;92.018;2.1;Automat;https://www.autoscout24.ch/de/d/bmw-i8-coupe-11960047
Renault;Mégane;RENAULT Mégane E-TECH EV60 Techno;33250.0;11000.0;218.0;Elektro;102.024;;Automat;https://www.autoscout24.ch/de/d/renault-megane-e-tech-ev60-techno-11913965
BMW;Z4;BMW Z4 M Coupé;49800.0;44500.0;343.0;Benzin;42.009;12.1;Manuell;https://www.autoscout24.ch/de/d/bmw-z4-m-coupe-11714147
Jeep;Wrangler 2.0;JEEP Wrangler 2.0 PHEV Unlimited Rubicon Automatic Soft Top;48999.0;69999.0;381.0;Benzin;32.022;4.1;Automat;https://www.autoscout24.ch/de/d/jeep-wrangler-20-phev-unlimited-rubicon-automatic-soft-top-11661831
Mercedes-Benz;C 180;MERCEDES-BENZ C 180 AMG LINE;26900.0;64106.0;156.0;Benzin;82.018;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-c-180-amg-line-11528128
Porsche;911;PORSCHE 911 GT3 Touring PDK;218400.0;12000.0;510.0;Benzin;82.022;12.9;Halbautomatik;https://www.autoscout24.ch/de/d/porsche-911-gt3-touring-pdk-11508763
Audi;Q5 55;AUDI Q5 55 TFSI e quattro;36500.0;115000.0;367.0;Benzin;92.020;2.4;Halbautomatik;https://www.autoscout24.ch/de/d/audi-q5-55-tfsi-e-quattro-10898611
Mercedes-Benz;E 220;MERCEDES-BENZ E 220 d Swiss Star Avantgarde 4Matic 9G-Tronic;31900.0;87000.0;194.0;Diesel;82.019;6.2;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-e-220-d-swiss-star-avantgarde-4matic-9g-tronic-10819519
BMW;M3;BMW M3 Coupé;39900.0;132371.0;343.0;Benzin;102.002;11.9;Halbautomatik;https://www.autoscout24.ch/de/d/bmw-m3-coupe-10779353
Mercedes-Benz;SL 55;MERCEDES-BENZ SL 55 AMG Kompressor;29900.0;98946.0;500.0;Benzin;62.004;14.2;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-sl-55-amg-kompressor-10692477
BMW;X1;BMW X1 xDrive 28i Sport Line Steptronic;14900.0;135000.0;285.0;Benzin;52.013;7.3;Automat;https://www.autoscout24.ch/de/d/bmw-x1-xdrive-28i-sport-line-steptronic-9619628
BMW;Z3 3.0i;BMW Z3 3.0i Roadster;18800.0;153000.0;231.0;Benzin;62.001;9.5;Manuell;https://www.autoscout24.ch/de/d/bmw-z3-30i-roadster-9612166
DS;AUTOMOBILES;DS AUTOMOBILES DS 5 HYbrid4 200 SO Chic EGS6;32500.0;5000.0;204.0;;112.020;3.5;Halbautomatik;https://www.autoscout24.ch/de/d/ds-automobiles-ds-5-hybrid4-200-so-chic-egs6-8570408
Mini;Countryman;MINI Countryman Cooper S ALL4 Steptronic;24500.0;42000.0;190.0;Benzin;62.016;7.1;Automat;https://www.autoscout24.ch/de/d/mini-countryman-cooper-s-all4-steptronic-6481827
Suzuki;Ignis 1.2i;SUZUKI Ignis 1.2i Compact+ Hybrid CVT;19000.0;15000.0;83.0;Benzin;102.024;5.4;Stufenlos;https://www.autoscout24.ch/de/d/suzuki-ignis-12i-compact-hybrid-cvt-12788018
Audi;A1;AUDI A1 Sportback 1.4 TFSI Sport;15500.0;87000.0;125.0;Benzin;82.017;5.1;Manuell;https://www.autoscout24.ch/de/d/audi-a1-sportback-14-tfsi-sport-12774671
BMW;M2;BMW M2 LCI Black Edition;82898.0;6500.0;480.0;Benzin;22.025;;Manuell;https://www.autoscout24.ch/de/d/bmw-m2-lci-black-edition-12501357
Mercedes-Benz;GLE 350;MERCEDES-BENZ GLE 350 de 4Matic 9G-Tronic;64999.0;59500.0;330.0;Diesel;12.022;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-gle-350-de-4matic-9g-tronic-12274745
BMW;M3;BMW M3 Touring xDrive M, individual, Caméra 360, Protection céramique;95000.0;17000.0;510.0;Benzin;12.024;10.3;Automat;https://www.autoscout24.ch/de/d/bmw-m3-touring-xdrive-m-individual-camera-360-protection-ceramique-11467661
VW;TAIGO 1.0;VW TAIGO 1.0 TSI R-Line DSG;23990.0;21000.0;110.0;Benzin;102.022;5.6;Automat;https://www.autoscout24.ch/de/d/vw-taigo-10-tsi-r-line-dsg-11454056
Citroen;C;CITROEN C-Zero Séduction;5700.0;38720.0;67.0;Elektro;72.016;;Automat;https://www.autoscout24.ch/de/d/citroen-c-zero-seduction-12854467
Audi;S3;AUDI S3 Sportback 2.0 TFSI quattro;17000.0;150030.0;301.0;Benzin;82.014;;Manuell;https://www.autoscout24.ch/de/d/audi-s3-sportback-20-tfsi-quattro-12793885
BMW;420d;BMW 420d Coupé xDrive M Sport Steptronic;15200.0;190000.0;190.0;Diesel;92.015;4.7;Automat;https://www.autoscout24.ch/de/d/bmw-420d-coupe-xdrive-m-sport-steptronic-12785700
VW;Tiguan 2.0;VW Tiguan 2.0 TSI Sport&Style 4Motion DSG;11500.0;170000.0;180.0;Benzin;62.015;8.7;Halbautomatik;https://www.autoscout24.ch/de/d/vw-tiguan-20-tsi-sport-and-style-4motion-dsg-12785665
Mercedes-Benz;E 220;MERCEDES-BENZ E 220 BlueTEC Elégance 4Matic 7G-Tronic;24700.0;114422.0;170.0;Diesel;62.016;5.6;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-e-220-bluetec-elegance-4matic-7g-tronic-12785373
BMW;320;BMW 320;24000.0;59000.0;90.0;Benzin;101.979;;Automat;https://www.autoscout24.ch/de/d/bmw-320-12861139
BMW;535i;BMW 535i xDrive Touring Steptronic;6500.0;357900.0;306.0;Benzin;122.011;8.3;Automat;https://www.autoscout24.ch/de/d/bmw-535i-xdrive-touring-steptronic-12723080
Porsche;911;PORSCHE 911 Carrera T;122911.0;14900.0;385.0;Benzin;22.024;10.9;Manuell;https://www.autoscout24.ch/de/d/porsche-911-carrera-t-12624964
BMW;Z4 3.0i;BMW Z4 3.0i Roadster;14200.0;106400.0;231.0;Benzin;12.004;9.1;Manuell;https://www.autoscout24.ch/de/d/bmw-z4-30i-roadster-12603768
Tesla;Model S;TESLA Model S 85 D;20800.0;211000.0;525.0;Elektro;62.015;;Automat;https://www.autoscout24.ch/de/d/tesla-model-s-85-d-12570587
Citroen;C6;CITROEN C6 Sedan 3.0i V6 Exclusive Automatic;12900.0;110000.0;207.0;Benzin;32.006;11.2;Automat;https://www.autoscout24.ch/de/d/citroen-c6-sedan-30i-v6-exclusive-automatic-12310446
Smart;#1 66;SMART #1 66 kWh Brabus AWD;34900.0;36900.0;428.0;Elektro;72.024;;Automat;https://www.autoscout24.ch/de/d/smart-1-66-kwh-brabus-awd-12192468
BMW;440i;BMW 440i Cabriolet xDrive M Sport Steptronic;37900.0;69000.0;326.0;Benzin;82.018;7.6;Automat;https://www.autoscout24.ch/de/d/bmw-440i-cabriolet-xdrive-m-sport-steptronic-12055499
CHEVROLET;Sherrod;CHEVROLET Sherrod Imperial 15 yrs. Anniv;29900.0;170000.0;160.0;Benzin;91.995;;Automat;https://www.autoscout24.ch/de/d/chevrolet-sherrod-imperial-15-yrs-anniv-11908312
KGM-SsangYong;Tivoli 1.6;KGM-SsangYong Tivoli 1.6 eXDi Cameleon 2WD;13950.0;65800.0;115.0;Diesel;42.016;4.3;Manuell;https://www.autoscout24.ch/de/d/kgm-ssangyong-tivoli-16-exdi-cameleon-2wd-9940720
VW;T6;VW T6 Multivan 2.0 TDI Comfortline Edition DSG;23999.0;195000.0;150.0;Diesel;92.018;6.2;Halbautomatik;https://www.autoscout24.ch/de/d/vw-t6-multivan-20-tdi-comfortline-edition-dsg-12853539
Toyota;4;TOYOTA 4-Runner 3.0;19800.0;260500.0;143.0;Benzin;101.994;;Manuell;https://www.autoscout24.ch/de/d/toyota-4-runner-30-12853254
Mercedes-Benz;E 63;MERCEDES-BENZ E 63 AMG 4Matic Speedshift;38999.0;120500.0;557.0;Benzin;42.015;10.4;Halbautomatik;https://www.autoscout24.ch/de/d/mercedes-benz-e-63-amg-4matic-speedshift-12849066
Audi;A3;AUDI A3 Sportback 1.4 TFSI Ambition S-tronic;7500.0;162000.0;122.0;Benzin;32.013;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-a3-sportback-14-tfsi-ambition-s-tronic-12845976
Audi; 2.0 TDI;AUDI 2.0 TDI SPORT S Line;39900.0;49000.0;204.0;Diesel;32.023;;Automat;https://www.autoscout24.ch/de/d/audi-20-tdi-sport-s-line-12738746
Toyota;Corolla 1.8;TOYOTA Corolla 1.8 HSD Trend e- CVT;25000.0;15000.0;140.0;Benzin;92.024;;Stufenlos;https://www.autoscout24.ch/de/d/toyota-corolla-18-hsd-trend-e-cvt-12697195
Alfa Romeo;Stelvio 2.9;ALFA ROMEO Stelvio 2.9 V6 Quadrifoglio Q4 Automatic;51900.0;61000.0;510.0;Benzin;22.021;9.8;Automat;https://www.autoscout24.ch/de/d/alfa-romeo-stelvio-29-v6-quadrifoglio-q4-automatic-12466876
ALPINE;A110;ALPINE A110 S;67000.0;19900.0;300.0;Benzin;82.022;;Halbautomatik;https://www.autoscout24.ch/de/d/alpine-a110-s-12798631
Audi;Q3;AUDI Q3 Sportback 35 TFSI S line Attraction S-tronic;31000.0;85000.0;150.0;Benzin;82.020;6.3;Halbautomatik;https://www.autoscout24.ch/de/d/audi-q3-sportback-35-tfsi-s-line-attraction-s-tronic-12793760
BMW;435d;BMW 435d Coupé xDrive Sport Line Steptronic;14980.0;171400.0;313.0;Diesel;32.014;5.4;Automat;https://www.autoscout24.ch/de/d/bmw-435d-coupe-xdrive-sport-line-steptronic-12787186
Mini;Cooper;MINI Cooper John Cooper Works Cabriolet Steptronic;29400.0;13700.0;231.0;Benzin;12.022;6.9;Automat;https://www.autoscout24.ch/de/d/mini-cooper-john-cooper-works-cabriolet-steptronic-12773374
Porsche;911;PORSCHE 911 Targa 4S PDK;149000.0;11800.0;450.0;Benzin;62.023;11.3;Halbautomatik;https://www.autoscout24.ch/de/d/porsche-911-targa-4s-pdk-11345792
Porsche;911;PORSCHE 911 Turbo S PDK;115000.0;120000.0;600.0;Benzin;22.014;9.7;Automat;https://www.autoscout24.ch/de/d/porsche-911-turbo-s-pdk-11155803
Tesla;Model;TESLA Model X 90 D / Allrad / 6 Plätze / Premium Konnektivität / Top Zustand / 8fach bereift / CSS Adapter;35500.0;165000.0;525.0;Elektro;112.016;;Automat;https://www.autoscout24.ch/de/d/tesla-model-x-90-d-allrad-6-platze-premium-konnektivitat-top-zustand-8fach-bereift-css-adapter-11046509
Mercedes-Benz;E 63;MERCEDES-BENZ E 63 AMG S 4 Matic 9G-Tronic;61999.0;115000.0;612.0;Benzin;92.018;12.8;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-e-63-amg-s-4-matic-9g-tronic-10030637
Volvo;S60;VOLVO S60 T8 e AWD Twin Engine Polestar Geartronic;43900.0;44780.0;405.0;Benzin;122.019;2.7;Automat;https://www.autoscout24.ch/de/d/volvo-s60-t8-e-awd-twin-engine-polestar-geartronic-12626080
Peugeot;3008 1.6;PEUGEOT 3008 1.6 PureTech GT Pack;24900.0;79500.0;181.0;Benzin;22.021;7.8;Automat;https://www.autoscout24.ch/de/d/peugeot-3008-16-puretech-gt-pack-12852658
MASERATI;Mexico;MASERATI Mexico;110000.0;24779.0;250.0;Benzin;11.969;;Manuell;https://www.autoscout24.ch/de/d/maserati-mexico-12812761
Opel;Meriva 1.4;OPEL Meriva 1.4 Turbo Enjoy;6000.0;106363.0;140.0;Benzin;92.010;6.7;Manuell;https://www.autoscout24.ch/de/d/opel-meriva-14-turbo-enjoy-12812751
BMW;M3;BMW M3 Cabriolet;42000.0;120000.0;343.0;Benzin;42.002;12.1;Manuell;https://www.autoscout24.ch/de/d/bmw-m3-cabriolet-12811580
Audi;A3;AUDI A3 Sportback 1.5 TFSI S-tronic Sport - neuer Service;19900.0;71000.0;150.0;Benzin;42.018;;Halbautomatik;https://www.autoscout24.ch/de/d/audi-a3-sportback-15-tfsi-s-tronic-sport-neuer-service-12800131
Ford;GT;FORD GT;39500.0;121000.0;200.0;Benzin;11.967;;Automat;https://www.autoscout24.ch/de/d/ford-gt-12798019
Porsche;718;PORSCHE 718 Boxster GTS 2.5;68000.0;18500.0;366.0;Benzin;32.018;9.1;Manuell;https://www.autoscout24.ch/de/d/porsche-718-boxster-gts-25-12794183
Audi;S5;AUDI S5 Sportback 3.0 TFSI quattro tiptronic;38900.0;69500.0;354.0;Benzin;12.018;7.5;Automat;https://www.autoscout24.ch/de/d/audi-s5-sportback-30-tfsi-quattro-tiptronic-12555047
Mercedes-Benz;S 350;MERCEDES-BENZ S 350 d 4Matic 9G-Tronic;37500.0;187000.0;258.0;Diesel;12.016;5.7;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-s-350-d-4matic-9g-tronic-12541668
ARTEGA;GT 3.6;ARTEGA GT 3.6 V6 DSG;54900.0;89000.0;300.0;Benzin;62.012;9.6;Halbautomatik;https://www.autoscout24.ch/de/d/artega-gt-36-v6-dsg-12537228
Audi;S8;AUDI S8;89999.0;27750.0;571.0;Benzin;82.022;;Automat;https://www.autoscout24.ch/de/d/audi-s8-12511754
Porsche;911;PORSCHE 911 Turbo;82911.0;169000.0;480.0;Benzin;42.007;12.8;Manuell;https://www.autoscout24.ch/de/d/porsche-911-turbo-11851214
Fiat;Wohnmobil;FIAT Wohnmobil;20000.0;185500.0;114.0;Diesel;61.997;;Manuell;https://www.autoscout24.ch/de/d/fiat-wohnmobil-11842800
Audi;RS4;AUDI RS4;45990.0;172500.0;381.0;Benzin;102.000;;Manuell;https://www.autoscout24.ch/de/d/audi-rs4-11764376
VW;T5;VW T5;34900.0;170000.0;140.0;Diesel;102.012;;Manuell;https://www.autoscout24.ch/de/d/vw-t5-11720825
MASERATI;Quattroporte 4.2;MASERATI Quattroporte 4.2 V8 Sport GT DuoSelect;23000.0;92000.0;400.0;Benzin;122.007;15.8;Halbautomatik;https://www.autoscout24.ch/de/d/maserati-quattroporte-42-v8-sport-gt-duoselect-9651539
Volvo;XC60;VOLVO XC60 T6 eAWD Inscription Geartronic;48300.0;46000.0;341.0;Benzin;52.021;2.8;Automat;https://www.autoscout24.ch/de/d/volvo-xc60-t6-eawd-inscription-geartronic-9627101
VW;Scirocco 2.0;VW Scirocco 2.0 TSI DSG;13500.0;71000.0;255.0;Benzin;22.011;7.5;Halbautomatik;https://www.autoscout24.ch/de/d/vw-scirocco-20-tsi-dsg-9385616
